session_id,target
90,0.00376780970258
91,1.86481684766e-07
92,2.95562043037e-09
93,0.02743629753
94,1.15798669232e-06
95,1.5831691262e-05
96,9.63189202614e-09
97,3.37121715483e-06
98,7.88597646647e-09
99,1.04210296106e-08
100,1.91253179939e-06
101,3.54008735618e-09
102,0.000164535549861
103,7.13114224822e-07
104,3.97000546017e-05
105,2.51175525293e-07
106,4.91283366968e-07
107,4.12070676292e-08
108,1.0749522512e-05
109,1.59810046519e-07
110,3.48781067305e-08
111,1.19302061987e-07
112,1.33075647635e-10
113,1.95863983794e-06
114,2.58395839445e-08
115,6.15836851736e-11
116,1.45684296572e-08
117,9.08195477047e-06
118,6.54627301716e-06
119,8.44022738822e-08
120,1.97698014842e-06
121,9.36417670853e-09
122,1.1666198705e-07
123,1.99282928799e-07
124,8.72631393658e-07
125,3.75707495934e-05
126,3.49926452275e-08
127,7.6693539359e-12
128,1.99768461586e-07
129,3.52856656004e-06
130,0.000313508500159
131,3.16006797515e-06
132,2.05449887992e-05
133,0.000152132706345
134,5.09058575299e-07
135,2.42413677157e-08
136,5.26020613117e-06
137,7.91987514447e-09
138,2.63708089221e-05
139,1.13193509929e-07
140,1.58310593984e-07
141,1.97949871238e-09
142,9.38248618243e-08
143,2.81342654351e-06
144,6.8971516398e-08
145,9.77811214813e-09
146,3.45853899822e-06
147,3.02718299323e-07
148,0.000170823110241
149,3.61543645455e-06
150,0.0145044165906
151,1.45963976843e-09
152,0.00202439103918
153,7.15507523652e-07
154,4.59692602497e-06
155,7.90364380921e-07
156,1.42083853354e-07
157,1.48770919845e-07
158,3.26199925465e-05
159,5.54645597436e-08
160,9.05262220915e-08
161,0.00107987359489
162,2.12641495799e-07
163,1.30257739205e-05
164,3.34521026121e-06
165,3.31695838125e-10
166,1.63908045968e-07
167,7.74867673982e-05
168,1.7438220751e-05
169,4.0792493143e-08
170,2.5981042835e-06
171,1.54058711361e-08
172,2.12035961778e-05
173,1.85866267589e-05
174,2.53239259594e-07
175,0.00883985880847
176,0.000701814619489
177,5.61443568329e-05
178,1.43064250043e-07
179,8.64608651547e-08
180,4.68620262634e-06
181,3.48502321555e-07
182,3.50381339803e-06
183,3.57127156881e-08
184,3.87108166097e-08
185,2.55313246197e-05
186,1.13859801238e-06
187,1.26725342119e-09
188,9.99029967965e-10
189,5.10027862311e-05
190,2.554561415e-06
191,1.18203849432e-09
192,5.96428576263e-07
193,0.000401583768924
194,2.02834886344e-05
195,3.6710549809e-08
196,2.68204445216e-09
197,6.42443848619e-06
198,3.63336525426e-07
199,0.00011172985582
200,1.57140642534e-07
201,7.9049171699e-08
202,0.000295595985988
203,3.29662157698e-08
204,0.000113935314541
205,6.82984192982e-05
206,9.55785082506e-12
207,9.57085737775e-08
208,0.000233019791779
209,5.00507110698e-09
210,6.15894833295e-06
211,3.53316919372e-06
212,0.000237843080537
213,4.7886630305e-09
214,0.000524432189445
215,0.000413041647111
216,1.9083289697e-05
217,0.00094234971706
218,2.54389136306e-07
219,4.30479061307e-06
220,4.4439097971e-06
221,3.50771564011e-06
222,1.58510643979e-07
223,0.000934403536011
224,3.20844835605e-07
225,0.000178929440285
226,0.0010620311823
227,0.000351214731308
228,5.23723988726e-08
229,3.00127196007e-09
230,6.18328441854e-06
231,1.42618579611e-08
232,1.71613668185e-07
233,2.81115482031e-08
234,1.28676405328e-09
235,1.45717492678e-07
236,1.13491063177e-05
237,1.60618320813e-05
238,3.77542539101e-06
239,1.36117655147e-05
240,4.96264710482e-06
241,8.37685328957e-07
242,7.48684506274e-12
243,2.95202867649e-12
244,6.46943489621e-08
245,1.18921331201e-07
246,1.31201131507e-07
247,0.00117198295216
248,1.27008448185e-05
249,4.80941530963e-09
250,2.69097794563e-06
251,0.000652068822795
252,3.0147447365e-07
253,2.02394147772e-08
254,2.19563536318e-06
255,1.10469717681e-05
256,4.15675749905e-13
257,3.33781830474e-06
258,0.000230424410806
259,4.22877056933e-06
260,3.5449485172e-07
261,7.5984920266e-07
262,5.76065881249e-05
263,4.89364800862e-07
264,5.2186582076e-05
265,1.16407282043e-06
266,2.93439226489e-09
267,1.71475841758e-15
268,8.7147577383e-07
269,3.90772806273e-06
270,1.34843733926e-05
271,1.80506531087e-07
272,2.61161073269e-08
273,4.47938522934e-09
274,2.62162997705e-06
275,0.00133915807059
276,8.34956021363e-11
277,7.26612319484e-08
278,2.64142545564e-06
279,5.41629700611e-09
280,2.40363946529e-09
281,2.29710285011e-06
282,5.84489874153e-08
283,6.45740437959e-05
284,1.25172811553e-07
285,3.12941816274e-07
286,6.76609262674e-13
287,9.10139925595e-06
288,4.8415297355e-09
289,1.61592016105e-05
290,2.58541852515e-08
291,2.47456422917e-05
292,1.27584510199e-07
293,2.3604329557e-06
294,2.79466808937e-08
295,2.22361702114e-06
296,4.84492419414e-09
297,9.06184131699e-07
298,8.12080650968e-09
299,2.27272663601e-08
300,9.65588134316e-08
301,3.82285293227e-08
302,7.89898709538e-08
303,8.86178850646e-08
304,0.00167119384703
305,0.00296954777777
306,6.62543106233e-09
307,2.99225349452e-06
308,4.58615783508e-06
309,1.07731255678e-07
310,1.36809606769e-08
311,1.41504992093e-05
312,1.40600977378e-05
313,1.55929037763e-05
314,1.44760049149e-08
315,1.13431783161e-05
316,8.21281057597e-08
317,1.34082925272e-05
318,3.20365454476e-08
319,6.63216836235e-06
320,7.77016461345e-07
321,1.33765959016e-07
322,1.00386297512e-06
323,3.19271548368e-09
324,9.63975522359e-07
325,0.00508553430438
326,1.06617964946e-05
327,8.7134403038e-08
328,4.54239909499e-05
329,8.45631591436e-08
330,3.02094890661e-09
331,0.00020486153093
332,2.90389569457e-06
333,0.0547100398049
334,1.64653260819e-07
335,7.43781977101e-10
336,2.40896136574e-06
337,0.000542763977367
338,2.58858061535e-05
339,1.53265389732e-07
340,1.10285910423e-05
341,1.04323706728e-08
342,9.18933037346e-06
343,5.21739903849e-07
344,1.55296442006e-05
345,3.393889403e-06
346,5.52639734338e-06
347,0.0544233721027
348,1.64612008606e-08
349,1.06845622695e-07
350,0.00048837912497
351,9.76838591867e-08
352,0.000204033013891
353,1.469585775e-05
354,0.000109244914958
355,0.00121642634552
356,6.21336993201e-07
357,1.4011333467e-08
358,4.32710245196e-08
359,6.05718257948e-05
360,3.47477649504e-07
361,0.00011571977997
362,5.39172358468e-05
363,1.08549834053e-06
364,1.62671833683e-05
365,2.08822475327e-12
366,3.1045778699e-11
367,4.76888680447e-09
368,2.02684509777e-06
369,3.55865337304e-05
370,9.92639032966e-08
371,2.48361178463e-05
372,4.08226280905e-09
373,1.67805115269e-08
374,1.22629195765e-10
375,1.0903786778e-07
376,1.39813581382e-05
377,6.11059184766e-06
378,2.48453599027e-08
379,1.09263897341e-07
380,2.5861817554e-07
381,2.22083756538e-09
382,0.00110057772169
383,8.75804238793e-09
384,2.32432220382e-07
385,0.000142338383196
386,5.14830247836e-09
387,4.82664576826e-06
388,7.28033398113e-07
389,2.35860213166e-07
390,1.21395298087e-07
391,3.51214942968e-07
392,3.49588298297e-05
393,1.46231482955e-07
394,5.69326984686e-09
395,1.04435197692e-07
396,1.58561311355e-07
397,3.21893444433e-08
398,4.48197774204e-07
399,4.70459313816e-11
400,9.66130394054e-08
401,3.90540359067e-09
402,1.11824128885e-06
403,2.30371025078e-06
404,0.0444326439469
405,7.61870771175e-07
406,6.89530679589e-06
407,3.612255804e-06
408,7.1335040839e-08
409,8.25832074041e-05
410,1.0710411732e-06
411,9.2421891083e-08
412,6.72396913044e-08
413,2.56189250143e-07
414,9.56912060244e-08
415,3.50343621646e-11
416,8.28990747105e-07
417,0.000133518217796
418,2.17905844998e-09
419,6.37712531074e-08
420,0.000196350445946
421,0.000120327870977
422,4.44950754715e-05
423,5.74535396499e-08
424,5.42525899307e-08
425,3.01459261453e-11
426,0.257494931398
427,4.19470825091e-06
428,4.42738097219e-13
429,7.49205535086e-06
430,1.25347110894e-07
431,6.78003198237e-10
432,0.000310324309451
433,1.28293491256e-09
434,1.57741949558e-05
435,2.40139562715e-07
436,2.88507954294e-07
437,4.95717128151e-07
438,4.57956750669e-07
439,5.6497354086e-07
440,2.45805027565e-09
441,3.39635602045e-07
442,1.17190940487e-06
443,6.0334398837e-08
444,1.20262313798e-06
445,3.3836606502e-05
446,0.00104728635081
447,2.0904368922e-09
448,0.000274463154965
449,2.1165316971e-05
450,1.7560825001e-07
451,1.70792654687e-05
452,5.8888402353e-06
453,4.75208750196e-06
454,1.17644341293e-08
455,1.08955755208e-07
456,1.30489735162e-07
457,5.06446344685e-07
458,8.80304889013e-07
459,4.41978707136e-06
460,2.05601578537e-05
461,2.59583950288e-08
462,8.69783951403e-10
463,3.74727410975e-10
464,6.44525167644e-07
465,4.0012921618e-05
466,6.83296165707e-06
467,5.94364086125e-05
468,1.20069312607e-08
469,1.69401049299e-07
470,2.33678699116e-06
471,3.95974057956e-05
472,1.4496649077e-07
473,7.47949631041e-08
474,8.21138672558e-11
475,0.00174405961442
476,5.60081776482e-10
477,1.26482929445e-06
478,1.8382160604e-07
479,0.110292355494
480,4.62573609481e-07
481,8.38325171805e-05
482,5.62425131422e-06
483,1.88730709596e-05
484,0.00017736385033
485,7.32758273395e-06
486,1.90125963892e-08
487,4.59607610394e-07
488,4.66921496597e-08
489,4.63034758346e-06
490,1.03934800488e-07
491,0.000418875204316
492,3.71067150473e-05
493,8.97080760013e-08
494,2.44098052237e-07
495,5.78265741098e-08
496,0.000474847876822
497,1.21252292338e-06
498,3.14516439204e-05
499,1.22872615981e-15
500,0.000348388581408
501,2.04205175679e-05
502,0.000246008191113
503,5.57717799953e-05
504,1.57026780132e-05
505,1.11934347931e-05
506,6.60389583005e-08
507,2.49909584107e-05
508,1.08954692691e-06
509,2.07197915195e-09
510,7.13367688365e-07
511,1.04865426681e-09
512,5.79460901513e-08
513,6.37273538949e-08
514,1.46517501273e-06
515,7.44697572631e-06
516,1.64103181674e-06
517,1.73129323246e-06
518,1.06320960497e-08
519,4.64805537631e-07
520,1.48578392746e-07
521,0.00240032824163
522,0.0717856338009
523,9.70628776681e-09
524,4.65418386019e-08
525,1.72073672596e-05
526,9.79290099164e-08
527,4.0031980941e-08
528,3.54829874213e-05
529,2.18498298683e-06
530,1.31654491171e-08
531,2.68636869339e-07
532,2.31265189846e-06
533,5.89762460248e-10
534,0.00924086064727
535,1.10877835114e-11
536,0.000495389255628
537,1.19587548855e-06
538,8.73176319227e-06
539,1.61866420437e-06
540,1.2059163058e-09
541,3.71017145326e-07
542,7.43418555365e-06
543,4.50081466663e-06
544,0.00132377194402
545,1.97426418486e-05
546,7.18223050459e-07
547,1.14825680996e-05
548,6.41161577168e-08
549,4.23741506244e-06
550,2.30700607817e-05
551,3.04495208532e-05
552,1.91089062828e-05
553,7.61803002671e-12
554,1.17863029705e-10
555,2.79423007843e-08
556,2.14323539708e-05
557,1.9648270758e-06
558,3.27934864202e-05
559,3.33921223678e-06
560,1.24035315425e-06
561,3.05249228237e-06
562,4.29859713741e-05
563,2.62335216086e-06
564,1.98675948732e-07
565,3.30216303411e-07
566,5.9751967392e-07
567,1.66391574859e-08
568,1.16633781975e-06
569,1.25350542659e-05
570,8.9400300088e-07
571,4.0133445447e-07
572,0.0984133630895
573,1.61434865246e-08
574,7.76855198097e-09
575,7.1346389593e-10
576,4.06015421164e-06
577,8.44340031653e-05
578,6.88101424393e-09
579,7.71075609176e-07
580,1.06430287508e-07
581,0.00260807860152
582,1.91699046386e-07
583,1.51701597261e-06
584,0.00689503531199
585,2.15984482193e-06
586,2.34364389949e-07
587,1.05541170857e-06
588,2.81106125964e-08
589,0.000549195625467
590,5.44029537063e-08
591,1.359193595e-08
592,6.27474336131e-09
593,3.12280834822e-13
594,9.16977017799e-10
595,6.18415622153e-07
596,3.75310096342e-05
597,1.11207733249e-05
598,3.26209857435e-07
599,4.71565322921e-07
600,7.04989743641e-05
601,0.000350761004098
602,0.000312657718
603,1.445124634e-08
604,2.62703372718e-07
605,0.000114073970981
606,7.77818778e-07
607,0.0003055623666
608,1.05376801605e-05
609,1.09064139933e-05
610,5.87894587308e-11
611,1.40571009816e-08
612,0.0233382715498
613,1.63266846731e-09
614,5.45484067007e-07
615,1.14428172918e-05
616,6.3233326801e-09
617,6.41925906829e-07
618,1.98573001135e-09
619,1.87602522492e-07
620,6.40362834763e-05
621,1.67928881679e-07
622,0.0461319899104
623,3.42062991463e-05
624,3.48567918593e-08
625,0.0157158007981
626,8.73547562021e-06
627,4.35553362585e-08
628,5.69407766668e-14
629,1.27490801558e-05
630,2.91592854285e-09
631,3.36909300686e-08
632,0.000171644752361
633,0.000138658746687
634,1.12003586224e-05
635,1.28012954916e-07
636,8.19252041534e-07
637,6.29515132083e-08
638,9.92143083999e-09
639,1.18834945491e-07
640,4.31798591321e-10
641,1.5612711532e-05
642,6.90543784919e-06
643,0.000588074744042
644,3.28542196378e-06
645,0.000182223121906
646,1.09252510206e-07
647,8.01598593637e-08
648,1.02984653466e-07
649,1.26858636271e-05
650,3.33228280937e-07
651,1.75785741155e-06
652,0.013344134112
653,2.20408999714e-05
654,3.83096171844e-09
655,2.12276548844e-05
656,0.0016770808354
657,5.57052541564e-09
658,6.99402736217e-09
659,9.18337480856e-07
660,8.50056318221e-06
661,3.86283559636e-07
662,6.99671725464e-08
663,1.85702948325e-08
664,2.6629827331e-07
665,5.01910450865e-08
666,7.22105061875e-07
667,3.93467053475e-06
668,0.000852292286466
669,2.96060989161e-07
670,5.53144703563e-08
671,2.29805045322e-06
672,0.0299678975295
673,0.0229125107857
674,0.000618323867562
675,0.00146617386945
676,2.14975953389e-06
677,1.10858905158e-08
678,0.000676700850132
679,2.99781643012e-07
680,4.38112430484e-05
681,3.06632115691e-07
682,3.39872009826e-09
683,3.08762864634e-08
684,0.0027239246957
685,1.78560352929e-07
686,2.84190869043e-06
687,7.57473556691e-06
688,0.000614792642156
689,0.00124800273669
690,4.0744442611e-06
691,4.35826769584e-07
692,1.25811356299e-07
693,2.58500555515e-05
694,0.000288253614296
695,2.60295479571e-07
696,4.99475334193e-07
697,6.77074459136e-06
698,4.6312871444e-07
699,1.45685789706e-07
700,2.71915436794e-06
701,6.18216160149e-07
702,6.78754466607e-07
703,7.00726557858e-06
704,0.000103712082056
705,1.11625702131e-09
706,1.81429829554e-07
707,7.63864757874e-09
708,1.90273596269e-06
709,0.0266881767967
710,1.10519831662e-06
711,6.68542020766e-07
712,4.46624233528e-06
713,3.41130331211e-07
714,0.000103836699859
715,2.22325249631e-08
716,0.000114294676132
717,3.58295088523e-06
718,1.93817433905e-05
719,4.7479075326e-07
720,8.47497802919e-08
721,5.83437328493e-08
722,9.34291562258e-07
723,4.67503164906e-05
724,9.62714647996e-06
725,4.33686176429e-09
726,1.24955874995e-07
727,6.18336382647e-05
728,0.000264308838151
729,2.12834282294e-05
730,0.000309642668541
731,3.41077869009e-06
732,3.86808883714e-06
733,4.72804950195e-11
734,3.03858492733e-07
735,0.00356882934538
736,2.06431037246e-14
737,7.12456984881e-09
738,6.02826433203e-08
739,5.52255046363e-06
740,7.13432005358e-06
741,5.27492099797e-07
742,3.02043429238e-05
743,0.000891893813401
744,7.02823379614e-07
745,3.38142453372e-06
746,3.03232702465e-05
747,5.12330972491e-06
748,1.3115127819e-08
749,0.000674165462035
750,3.75569020873e-06
751,5.52443217922e-09
752,4.08218937641e-08
753,2.3749028333e-07
754,3.5943818417e-09
755,7.15242790008e-08
756,2.03373987331e-06
757,0.000189441942362
758,3.1241419608e-08
759,2.02415237317e-07
760,9.49100090825e-08
761,9.15477370074e-06
762,5.96559691047e-06
763,0.000703979657789
764,1.8661822361e-09
765,2.13692692748e-05
766,1.15744533049e-08
767,1.21460694448e-06
768,8.08323795875e-08
769,1.33372126249e-06
770,0.000321237154575
771,0.000102818612404
772,1.28112191993e-07
773,5.00267694006e-07
774,3.969032648e-06
775,2.10326890912e-07
776,0.00535029299971
777,0.000198543156804
778,3.03487098768e-06
779,9.77028640637e-09
780,6.49461143982e-09
781,0.000526008867291
782,0.00412223598718
783,5.83287895467e-06
784,6.13783493936e-08
785,7.45553506541e-08
786,7.31748120509e-06
787,4.8315124568e-07
788,3.79339295197e-07
789,4.48560536541e-05
790,2.62829416474e-06
791,0.000528858726694
792,3.23016591947e-07
793,1.09883831604e-07
794,5.07472899777e-05
795,2.57036429104e-05
796,1.30490012118e-08
797,6.6769903696e-05
798,3.33513303887e-08
799,5.30406226224e-11
800,3.0798398164e-05
801,6.60097628145e-08
802,2.88378102497e-06
803,1.63075139675e-08
804,6.32632919833e-07
805,2.04043194668e-06
806,9.70439620754e-16
807,1.01588628207e-08
808,3.15944913978e-09
809,0.529392771869
810,1.51653250845e-05
811,7.75429786143e-10
812,2.45510905628e-05
813,3.73927726778e-07
814,0.000114287127314
815,0.00109139398496
816,4.07852448032e-05
817,0.000524238070859
818,8.54859470194e-09
819,3.36345623336e-06
820,0.00026780075753
821,2.43573833832e-05
822,0.00112793052199
823,0.000397743073071
824,4.25239892708e-08
825,9.43283935027e-06
826,1.73190303558e-07
827,2.50739299822e-05
828,3.77550732458e-08
829,4.20395176551e-07
830,1.18947231695e-07
831,0.000232001682178
832,1.10158262111e-08
833,8.28095274132e-10
834,4.11456394733e-08
835,2.4863931072e-05
836,5.21413214859e-07
837,6.2476037373e-08
838,1.15538640827e-08
839,1.51742113299e-06
840,1.45166101648e-08
841,2.2983981757e-06
842,3.26339078717e-05
843,0.00169217281863
844,0.000130835355608
845,7.69421083366e-09
846,1.05365320248e-08
847,1.3176084194e-08
848,2.66779840912e-08
849,3.89957889592e-08
850,1.080201017e-08
851,1.76553830563e-08
852,1.44777166072e-07
853,0.000257591757669
854,2.29724589735e-09
855,1.17589282172e-07
856,6.69624604362e-08
857,7.27367880876e-08
858,7.58597375281e-06
859,0.000229723174455
860,4.96804851531e-06
861,1.98975342404e-06
862,5.28621152043e-07
863,1.38686943459e-06
864,1.11450739135e-07
865,2.3161276556e-07
866,6.13900091215e-08
867,5.76942635768e-07
868,6.97791849585e-06
869,9.84269497104e-09
870,6.44281405149e-08
871,1.11293257539e-08
872,1.90159506979e-06
873,2.62298399074e-10
874,1.45058566698e-05
875,0.0001585983758
876,6.39108889289e-05
877,4.36280651402e-06
878,2.08417986875e-09
879,8.1248587665e-09
880,1.46697889564e-05
881,4.74313734816e-06
882,5.6579094843e-06
883,0.0133592898904
884,0.000697247927229
885,1.03867988801e-05
886,1.7778437266e-07
887,2.00048821208e-08
888,4.88844913023e-10
889,1.42652069094e-07
890,1.96085370639e-08
891,3.81453377098e-08
892,4.79182305802e-06
893,1.31158388866e-07
894,0.000205225060901
895,1.85389892197e-05
896,0.00476109368676
897,2.91915129496e-08
898,0.0193056959798
899,3.13539231391e-09
900,4.79815356592e-05
901,1.66350642152e-06
902,7.76321487349e-08
903,7.40455506678e-07
904,6.44946917824e-06
905,2.808643249e-05
906,2.37006830945e-08
907,0.000188903172877
908,1.37033686534e-05
909,5.36067992358e-07
910,1.59918389927e-06
911,2.58781488961e-08
912,7.97558866622e-08
913,4.89544452173e-08
914,2.52209598051e-05
915,9.02285701334e-05
916,2.12858735442e-06
917,2.61285742989e-06
918,2.36123712267e-07
919,3.14503606439e-08
920,0.000183252087205
921,0.000267523577782
922,9.31925095749e-10
923,1.11103573572e-06
924,3.76573268575e-09
925,0.000502400392331
926,4.08892504403e-09
927,2.1254688406e-07
928,5.31644965294e-05
929,1.56790344678e-05
930,0.25509128007
931,2.28162226431e-07
932,0.000106245443629
933,5.58493937094e-06
934,9.43853089935e-08
935,2.10415889522e-10
936,1.15249310566e-05
937,6.99432604495e-09
938,4.86077311796e-05
939,2.08631090543e-05
940,8.19043937849e-06
941,3.04209224015e-10
942,2.56344856587e-07
943,0.000797158172928
944,9.98878820291e-07
945,5.95202706287e-06
946,2.60625426885e-09
947,7.60372128133e-09
948,2.8564842808e-14
949,4.78591721967e-08
950,9.00586162594e-08
951,1.09188093759e-06
952,6.30839407938e-08
953,1.06627396106e-06
954,0.00174388982327
955,2.89584697365e-05
956,4.36797861883e-09
957,9.64981588564e-09
958,1.23070799688e-05
959,0.000317928529622
960,1.56458491972e-08
961,1.01227701791e-08
962,3.19629268825e-05
963,1.05380924089e-09
964,0.000201811357897
965,3.06847376848e-07
966,0.000133527588848
967,1.60483744069e-08
968,2.39030269774e-05
969,4.58939465164e-12
970,6.45105257582e-07
971,1.82827723183e-06
972,8.91248975302e-07
973,8.8146967393e-07
974,1.61461739436e-07
975,4.92308173197e-07
976,5.65289226422e-07
977,1.36248514513e-06
978,1.20628330053e-08
979,2.8655212202e-05
980,1.71943139671e-11
981,6.60198718994e-10
982,4.92947012284e-06
983,3.83686328308e-05
984,1.41441387645e-08
985,0.000190215914999
986,8.35607885396e-07
987,3.45397420496e-06
988,4.33617489678e-08
989,7.27301525452e-05
990,1.09689095796e-09
991,8.41890115741e-06
992,4.32481921751e-09
993,7.70764384502e-09
994,3.11100670036e-09
995,4.15055674712e-08
996,4.25723628702e-10
997,3.62101036897e-05
998,0.00011412538125
999,0.000294701015502
1000,7.10605080083e-05
1001,4.14017425391e-08
1002,0.000216626756972
1003,5.37977293779e-10
1004,1.30053133426e-09
1005,8.6930611142e-07
1006,0.000275594559938
1007,1.30145275943e-07
1008,0.0112711687233
1009,0.00107069275936
1010,7.56505305317e-08
1011,2.90509278086e-06
1012,8.30775207256e-08
1013,3.99985247674e-06
1014,2.30774177215e-05
1015,3.87745527398e-09
1016,5.8199944636e-06
1017,1.95890085478e-06
1018,7.60748825602e-11
1019,3.68128364518e-09
1020,7.41037596205e-08
1021,1.26784069962e-06
1022,3.71530418233e-05
1023,5.42437427775e-09
1024,4.88941244068e-09
1025,0.000444613070013
1026,0.000154862277347
1027,1.16525914816e-06
1028,1.99229721556e-07
1029,9.15231899785e-09
1030,0.000513282526834
1031,2.43137658174e-07
1032,0.000115598391156
1033,1.52116681321e-10
1034,2.93452179814e-05
1035,1.21265327639e-10
1036,0.000606056866389
1037,2.79863869524e-09
1038,0.000227058125715
1039,3.62032339894e-09
1040,0.000280845961428
1041,2.11288300379e-05
1042,8.1075353939e-06
1043,1.99001938009e-08
1044,6.67558985335e-08
1045,7.63275485414e-06
1046,3.60780775142e-08
1047,2.32491843152e-12
1048,0.000999011185792
1049,4.01913515524e-08
1050,6.27373154188e-07
1051,1.46284117634e-06
1052,4.09218634724e-06
1053,5.96421007276e-08
1054,3.65356284282e-05
1055,0.00020783085394
1056,3.01215901863e-08
1057,1.33827190738e-06
1058,5.06172527225e-08
1059,1.26510857596e-07
1060,5.96288841185e-05
1061,0.000410474428697
1062,1.25130682082e-05
1063,7.20356975932e-06
1064,1.60008427134e-08
1065,1.66035140639e-07
1066,1.65679229592e-08
1067,1.76146467739e-07
1068,1.53889836681e-05
1069,2.69985534614e-08
1070,3.72183687318e-09
1071,1.20950630446e-05
1072,5.86952503413e-07
1073,1.47905733773e-06
1074,3.74099738595e-06
1075,2.07742847661e-05
1076,9.61104571583e-06
1077,3.02502193517e-06
1078,6.0567638788e-08
1079,4.83325287236e-09
1080,0.000253142267141
1081,6.00126464611e-08
1082,2.55772689814e-05
1083,3.46111015823e-09
1084,1.39303657607e-09
1085,3.08330761946e-06
1086,5.3890634776e-05
1087,0.000314989488192
1088,1.18627032858e-08
1089,3.99717493918e-08
1090,2.72531383812e-11
1091,5.72797042419e-07
1092,1.29316140205e-06
1093,0.000208726503359
1094,0.000135641596174
1095,2.79864422311e-07
1096,6.21323819897e-07
1097,1.62855481571e-05
1098,6.58651413393e-06
1099,3.14574898704e-06
1100,3.09211687421e-07
1101,2.95552655463e-06
1102,1.00044883396e-05
1103,2.92353566782e-09
1104,1.04184432998e-06
1105,0.000143315072354
1106,1.33481839936e-07
1107,0.000208521631338
1108,4.88419321383e-06
1109,7.28375191733e-07
1110,1.17606627374e-06
1111,8.8270769927e-08
1112,3.90208751991e-06
1113,5.93252550517e-08
1114,1.09153757096e-06
1115,2.57125007643e-08
1116,4.51676960503e-08
1117,1.24470034911e-06
1118,6.83675311565e-08
1119,1.14890475105e-06
1120,4.25223534128e-08
1121,2.98501534366e-08
1122,5.79027492461e-06
1123,4.8996468204e-06
1124,1.34426656053e-05
1125,7.0988015154e-07
1126,0.000695493210802
1127,2.20390594249e-08
1128,1.9809551508e-05
1129,3.28095917263e-07
1130,5.69287642621e-12
1131,1.69235718371e-06
1132,0.00479945571885
1133,1.00437643628e-05
1134,2.21170562043e-08
1135,1.39603069114e-05
1136,2.55549969537e-06
1137,1.4528626496e-08
1138,0.0868885463289
1139,1.49601956303e-05
1140,1.31009435029e-07
1141,1.36160786799e-05
1142,6.10308191542e-06
1143,3.9627378928e-06
1144,2.33389306528e-08
1145,5.10613042807e-06
1146,3.97075461957e-08
1147,0.00119315510194
1148,1.77647274983e-07
1149,1.33711340872e-06
1150,2.31004970032e-06
1151,3.23581260118e-06
1152,1.23144726516e-07
1153,1.31808800972e-05
1154,1.85960138388e-07
1155,1.08029464582e-07
1156,1.19525574369e-05
1157,0.000285090197195
1158,2.98223309826e-05
1159,4.95058987956e-09
1160,2.93840753814e-05
1161,3.26240353867e-06
1162,2.45598655005e-08
1163,3.56418806282e-06
1164,1.98403896675e-06
1165,8.64075027388e-08
1166,1.03176909139e-05
1167,1.73298046652e-06
1168,6.3617191353e-05
1169,1.53470763092e-06
1170,3.71553371244e-09
1171,3.03213969896e-07
1172,1.3953102817e-05
1173,3.3940057468e-07
1174,4.50556444189e-09
1175,6.77074834684e-05
1176,4.43168665919e-09
1177,4.5825503552e-08
1178,4.33165418652e-09
1179,2.48361178463e-05
1180,6.8955494914e-08
1181,7.44765147304e-07
